M|4436|247|47
M|4436|247|47
mousebtn|LButton|Up|31
M|4436|247|16
M|4436|247|47
M|4436|247|47
M|4436|247|47
M|4436|247|46
M|4436|247|47
M|4436|247|47
M|4436|247|47
M|4436|247|47
M|4436|247|47
M|4436|247|47
M|4436|247|47
M|4436|247|46
M|4436|247|47
M|4436|247|47
M|4432|247|47
M|4399|257|47
M|4363|259|47
M|4321|272|47
M|4222|306|47
M|4069|364|46
M|3882|451|47
M|3806|493|47
M|3769|523|47
M|3744|554|47
M|3729|578|47
M|3724|594|47
M|3722|607|47
M|3722|618|46
M|3722|624|47
M|3722|624|47
M|3722|624|47
M|3722|624|47
M|3722|624|47
M|3722|624|47
M|3722|624|47
M|3722|624|46
mousebtn|LButton|Down|32
M|3722|624|15
M|3722|624|47
M|3722|624|47
mousebtn|LButton|Up|0
M|3722|624|47
M|3722|624|47
M|3722|624|47
M|3722|624|47
M|3722|624|46
M|3722|624|47
M|3722|624|47
M|3740|607|47
M|3812|551|47
M|3962|449|47
M|4215|322|47
M|4307|283|47
M|4338|267|46
M|4365|257|47
M|4384|251|47
M|4406|245|47
M|4416|245|47
M|4427|245|47
M|4432|245|47
M|4438|245|47
M|4441|245|46
M|4442|245|47
M|4442|245|47
M|4442|245|47
M|4442|245|47
M|4442|245|47
M|4442|245|47
M|4442|245|47
M|4442|245|46
mousebtn|LButton|Down|0
M|4442|245|47
M|4442|245|47
mousebtn|LButton|Up|16
M|4442|245|31
M|4442|245|47
M|4442|245|47
M|4442|245|47
M|4442|245|47
M|4442|245|46
M|4438|245|47
M|4428|247|47
M|4405|251|47
M|4358|263|47
M|4257|300|47
M|3973|422|47
M|3894|471|47
M|3819|527|46
M|3797|555|47
M|3788|570|47
M|3783|582|47
M|3777|591|47
M|3768|602|47
M|3760|610|47
M|3751|619|47
M|3745|623|46
M|3744|625|47
M|3742|626|47
M|3742|626|47
M|3742|626|47
mousebtn|LButton|Down|16
M|3742|626|31
M|3742|626|47
mousebtn|LButton|Up|31
M|3742|626|16
M|3742|626|46
M|3742|626|47
M|3743|624|47
M|3747|619|47
M|3752|613|47
M|3766|602|47
M|3801|571|47
M|3847|534|47
M|3908|490|46
M|3949|462|47
M|4018|425|47
M|4080|400|47
M|4134|381|47
M|4192|363|47
M|4246|342|47
M|4308|322|47
M|4339|310|46
M|4368|290|47
M|4385|279|47
M|4395|273|47
M|4404|266|47
M|4409|263|47
M|4412|261|47
M|4417|260|47
M|4423|260|46
M|4429|260|47
M|4430|260|47
M|4435|257|47
M|4438|254|47
M|4438|253|47
mousebtn|LButton|Down|31
M|4438|253|16
M|4438|253|47
mousebtn|LButton|Up|31
M|4438|253|15
M|4438|253|47
M|4438|253|47
M|4438|253|47
M|4438|253|47
M|4436|253|47
M|4425|253|47
M|4411|260|47
M|4387|269|46
M|4306|291|47
M|4219|316|47
M|4077|405|47
M|3900|526|47
M|3770|602|47
M|3685|656|47
M|3666|670|47
M|3666|670|46
M|3666|670|47
M|3684|656|47
M|3689|653|47
M|3698|642|47
M|3703|634|47
M|3703|634|47
M|3703|634|47
mousebtn|LButton|Down|15
M|3703|634|31
mousebtn|LButton|Up|32
M|3703|634|15
M|3703|634|47
M|3703|634|47
M|3704|633|47
M|3782|580|47
M|3945|472|47
M|4119|376|47
M|4237|309|46
M|4266|293|47
M|4285|281|47
M|4313|271|47
M|4343|265|47
M|4383|263|47
M|4418|263|47
M|4437|265|47
M|4439|265|46
M|4439|265|47
M|4442|263|47
M|4447|258|47
M|4448|255|47
M|4448|255|47
mousebtn|LButton|Down|15
M|4448|255|32
M|4448|255|47
mousebtn|LButton|Up|0
M|4448|255|46
M|4448|254|47
M|4444|254|47
M|4432|257|47
M|4402|267|47
M|4248|295|47
M|4144|328|47
M|4091|356|47
M|3886|453|46
M|3736|543|47
M|3726|580|47
M|3726|589|47
M|3729|599|47
M|3731|604|47
M|3734|609|47
M|3734|631|47
M|3734|638|46
M|3734|639|47
mousebtn|LButton|Down|16
M|3734|639|31
mousebtn|LButton|Up|16
M|3734|639|31
M|3734|639|47
M|3734|639|47
M|3733|638|47
M|3734|631|47
M|3747|613|46
M|3825|517|47
M|3978|382|47
M|4100|304|47
M|4198|262|47
M|4252|246|47
M|4286|232|47
M|4328|230|47
M|4364|239|46
M|4383|242|47
M|4397|245|47
M|4405|247|47
M|4413|247|47
M|4421|246|47
M|4424|245|47
M|4428|245|47
M|4430|245|46
M|4430|245|47
mousebtn|LButton|Down|32
M|4430|245|15
M|4430|245|47
mousebtn|LButton|Up|16
M|4430|245|31
M|4430|245|47
M|4428|245|47
M|4410|247|47
M|4390|252|46
M|4352|263|47
M|4261|280|47
M|4156|313|47
M|4051|345|47
M|3778|475|47
M|3696|544|47
M|3693|569|47
M|3693|593|46
M|3694|608|47
M|3702|623|47
M|3710|638|47
M|3714|650|47
M|3714|650|47
M|3714|634|47
M|3716|626|47
mousebtn|LButton|Down|15
M|3716|626|31
M|3716|626|47
mousebtn|LButton|Up|16
M|3716|626|31
M|3716|626|47
M|3716|626|47
M|3782|541|47
M|3987|344|47
M|4113|270|47
M|4171|239|46
M|4221|224|47
M|4297|230|47
M|4357|240|47
M|4380|240|47
M|4417|245|47
M|4428|246|47
M|4429|246|47
M|4430|246|46
M|4432|246|47
M|4435|248|47
M|4435|248|47
M|4437|249|47
mousebtn|LButton|Down|31
M|4437|249|16
M|4437|249|47
mousebtn|LButton|Up|15
M|4437|249|32
M|4438|250|46
M|4410|258|47
M|4370|269|47
M|4282|296|47
M|4191|327|47
M|4137|354|47
M|3968|428|47
M|3799|508|47
M|3693|589|46
M|3693|601|47
M|3695|608|47
M|3705|625|47
M|3710|645|47
M|3712|647|47
M|3716|647|47
M|3717|646|47
M|3719|644|46
M|3719|644|47
mousebtn|LButton|Down|0
M|3719|644|47
M|3719|644|47
mousebtn|LButton|Up|0
M|3719|644|47
M|3719|644|47
M|3719|644|47
M|3719|639|47
M|3733|607|46
M|3776|532|47
M|4055|259|47
M|4273|179|47
M|4344|162|47
M|4411|162|47
M|4455|167|47
M|4463|169|47
M|4467|198|46
M|4470|223|47
M|4468|230|47
M|4458|237|47
M|4450|237|47
M|4446|237|47
M|4438|240|47
M|4437|242|47
M|4437|245|46
M|4438|249|47
M|4438|251|47
mousebtn|LButton|Down|0
M|4438|252|47
mousebtn|LButton|Up|16
M|4438|252|31
M|4438|252|47
M|4438|252|47
M|4435|253|47
M|4422|251|46
M|4378|248|47
M|4236|245|47
M|4127|259|47
M|3897|375|47
M|3775|491|47
M|3759|536|47
M|3754|576|47
M|3754|592|46
M|3755|597|47
M|3756|605|47
M|3756|612|47
M|3756|626|47
M|3756|631|47
M|3756|636|47
M|3756|636|47
mousebtn|LButton|Down|15
M|3756|636|31
mousebtn|LButton|Up|47
M|3756|636|0
M|3756|636|47
M|3756|636|47
M|3756|635|47
M|3797|578|47
M|4028|425|47
M|4123|372|47
M|4322|287|46
M|4388|263|47
M|4395|259|47
M|4397|258|47
M|4397|258|47
M|4407|254|47
M|4419|254|47
M|4424|254|47
M|4429|251|46
M|4434|249|47
M|4438|247|47
M|4440|246|47
M|4441|246|47
mousebtn|LButton|Down|0
M|4441|246|47
mousebtn|LButton|Up|31
M|4441|246|16
M|4441|246|47
M|4441|246|46
M|4441|246|47
M|4434|247|47
M|4404|258|47
M|4280|301|47
M|3995|414|47
M|3888|496|47
M|3837|575|47
M|3816|613|46
M|3816|618|47
M|3812|624|47
M|3780|611|47
M|3764|609|47
M|3759|609|47
M|3749|616|47
M|3744|623|47
M|3741|628|46
mousebtn|LButton|Down|16
M|3740|632|31
mousebtn|LButton|Up|32
M|3740|632|15
M|3740|632|47
M|3746|628|47
M|3782|599|47
M|3881|536|47
M|4023|474|47
M|4183|432|46
M|4315|389|47
M|4371|365|47
M|4406|348|47
M|4415|341|47
M|4420|338|47
M|4424|335|47
M|4430|322|47
M|4437|302|46
M|4439|279|47
M|4440|258|47
M|4444|249|47
M|4445|248|47
M|4446|248|47
M|4446|248|47
M|4446|248|47
mousebtn|LButton|Down|15
M|4446|248|31
M|4446|248|47
mousebtn|LButton|Up|0
M|4446|248|47
M|4446|248|47
M|4446|248|47
M|4440|252|47
M|4418|268|47
M|4278|314|47
M|4106|369|46
M|3791|510|47
M|3722|593|47
M|3713|617|47
M|3716|640|47
M|3724|644|47
M|3726|644|47
M|3738|638|47
M|3740|635|46
M|3740|635|47
M|3740|635|31
mousebtn|LButton|Down|16
M|3740|635|47
mousebtn|LButton|Up|0
M|3740|635|47
M|3740|635|47
M|3740|635|47
M|3744|627|47
M|3758|608|46
M|3837|550|47
M|4044|440|47
M|4257|363|47
M|4304|340|47
M|4353|313|47
M|4388|304|47
M|4399|296|47
M|4410|281|46
M|4411|276|47
M|4416|268|47
M|4426|264|47
M|4439|261|47
M|4444|258|47
M|4447|254|47
M|4447|254|47
M|4447|254|46
mousebtn|LButton|Down|32
M|4442|252|15
M|4442|252|47
mousebtn|LButton|Up|0
M|4442|252|47
M|4442|252|47
M|4442|252|47
M|4439|252|47
M|4413|269|47
M|4328|305|46
M|4220|337|47
M|4090|380|47
M|3828|516|47
M|3780|567|47
M|3779|581|47
M|3779|587|47
M|3779|589|47
M|3779|592|46
M|3771|616|47
M|3758|627|47
M|3745|636|47
M|3742|637|47
mousebtn|LButton|Down|47
M|3741|637|0
M|3741|637|47
mousebtn|LButton|Up|31
M|3741|637|16
M|3741|637|46
M|3741|637|47
M|3742|632|47
M|3815|564|47
M|3938|466|47
M|4261|319|47
M|4395|278|47
M|4431|260|47
M|4438|252|46
M|4441|249|47
M|4444|246|47
M|4444|246|47
M|4444|246|47
M|4444|246|47
M|4444|246|47
M|4444|246|47
mousebtn|LButton|Down|31
M|4444|246|15
M|4444|246|47
mousebtn|LButton|Up|0
M|4444|246|47
M|4444|246|47
M|4444|246|47
M|4444|246|47
M|4444|246|47
M|4444|246|47
M|4413|259|46
M|4191|296|47
M|3874|412|47
M|3791|481|47
M|3758|544|47
M|3751|569|47
M|3754|582|47
M|3757|601|47
M|3758|606|46
M|3758|609|47
M|3753|619|47
M|3750|623|47
M|3750|628|47
M|3749|629|47
mousebtn|LButton|Down|0
M|3749|629|47
mousebtn|LButton|Up|0
M|3749|629|47
M|3755|619|46
M|3859|523|47
M|4085|379|47
M|4275|311|47
M|4328|290|47
M|4355|278|47
M|4368|275|47
M|4376|272|47
M|4388|271|46
M|4394|269|47
M|4403|266|47
M|4411|261|47
M|4416|257|47
M|4420|251|47
M|4425|248|47
M|4429|246|47
M|4435|245|46
M|4436|245|47
mousebtn|LButton|Down|32
M|4437|244|15
M|4437|244|47
mousebtn|LButton|Up|0
M|4437|244|47
M|4437|244|47
